Dates,Beta,Dividend Yield,Earnings Quality,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Management Quality,Mid Capitalization,Momentum,Profitability,Prospect,Residual Volatility,Size,Value
2014/12/26,0.00129508,0.00061800,-0.00050251,-0.00003689,0.00032873,0.00001100,-0.00039299,-0.00047213,-0.00034581,-0.00059137,0.00113273,-0.00063995,-0.00006270,0.00118039,-0.00068056,0.00044558
2014/12/29,-0.00007289,-0.00047292,-0.00064293,0.00065761,-0.00032125,0.00011720,0.00008387,0.00019658,0.00013354,0.00049132,-0.00082869,0.00032358,-0.00011984,-0.00102733,-0.00039603,0.00009974
2014/12/30,-0.00168728,-0.00058395,-0.00085276,0.00055522,-0.00101698,0.00000560,-0.00022401,0.00017375,0.00002511,-0.00061918,0.00033020,-0.00003391,0.00027906,-0.00109039,-0.00001754,0.00078015
2014/12/31,-0.00030600,-0.00008720,-0.00137025,-0.00118870,0.00083361,0.00023135,-0.00056211,-0.00031071,0.00000340,-0.00022445,-0.00055143,-0.00051008,0.00029180,0.00106604,-0.00114500,-0.00045543
2015/01/02,-0.00039071,0.00016083,-0.00111470,-0.00013402,0.00057056,0.00072553,0.00152138,0.00081568,0.00037956,0.00042987,-0.00101627,-0.00200918,-0.00003777,-0.00001889,0.00189186,-0.00073147
2015/01/05,-0.00655027,0.00004569,-0.00001442,-0.00077586,-0.00034845,-0.00183177,0.00055489,-0.00009358,-0.00007695,-0.00204057,0.00282575,-0.00079058,-0.00063678,-0.00083336,-0.00168621,-0.00112732
2015/01/06,-0.00578573,0.00086005,0.00092195,-0.00044577,0.00140885,-0.00032374,0.00102402,-0.00015257,0.00111682,0.00187772,0.00117626,-0.00019355,0.00062589,-0.00009374,0.00191865,0.00022173
2015/01/07,0.00086616,0.00103597,0.00071163,-0.00132039,0.00027911,-0.00018023,0.00069786,-0.00057360,0.00029587,0.00048631,0.00149351,-0.00140039,-0.00053964,-0.00013818,0.00001796,-0.00071756
2015/01/08,0.00328898,-0.00066119,-0.00108652,0.00137887,-0.00004790,-0.00042713,0.00000143,-0.00069817,0.00091134,0.00123474,0.00152763,-0.00125754,0.00146611,0.00111231,-0.00003612,-0.00033546
2015/01/09,-0.00183719,-0.00034673,-0.00079975,-0.00047964,-0.00034902,0.00020675,0.00017363,-0.00065386,0.00013728,0.00102854,0.00165171,-0.00170488,0.00034989,0.00155001,0.00002575,-0.00086451
2015/01/12,-0.00381571,0.00200909,0.00090667,-0.00314077,0.00121955,0.00084570,-0.00156652,0.00223207,-0.00030123,0.00080645,0.00044822,0.00140047,-0.00031727,-0.00141300,-0.00084493,0.00102229
2015/01/13,-0.00229424,0.00009687,0.00196539,-0.00071871,0.00035810,-0.00057946,-0.00199703,-0.00020910,-0.00023944,0.00053040,0.00145044,-0.00110603,-0.00081578,-0.00355869,-0.00181534,-0.00067877
2015/01/14,-0.00097810,0.00009620,0.00035915,-0.00047586,0.00000672,-0.00003013,-0.00043810,0.00069666,0.00060339,-0.00039636,0.00090213,-0.00125532,0.00052191,0.00141096,-0.00164146,-0.00164608
2015/01/15,-0.00671831,0.00052155,0.00120301,0.00256549,-0.00015391,0.00019216,0.00045058,-0.00026610,-0.00030957,0.00041038,-0.00099597,-0.00023889,-0.00084995,-0.00437816,0.00238077,-0.00140721
2015/01/16,0.00414592,-0.00006968,-0.00022764,0.00382103,-0.00008855,-0.00157130,-0.00086434,-0.00110654,0.00081077,-0.00014075,0.00125154,-0.00068243,-0.00006771,0.00291041,-0.00207942,-0.00101705
2015/01/20,-0.00251458,-0.00006449,0.00009773,-0.00099972,0.00063266,-0.00090250,0.00078095,-0.00195219,-0.00093761,0.00046140,0.00220058,0.00084192,0.00048039,-0.00266466,0.00239392,-0.00040875
2015/01/21,0.00324711,-0.00072507,0.00053795,0.00083400,-0.00012748,0.00110002,0.00237766,-0.00078990,-0.00061069,0.00273339,-0.00346578,0.00274459,-0.00011367,0.00083001,0.00264913,0.00129845
2015/01/22,0.00224103,0.00067429,0.00078253,-0.00166003,-0.00025140,-0.00155479,-0.00080217,0.00117281,0.00025738,0.00006381,0.00151796,0.00097209,0.00000368,0.00046081,-0.00076068,0.00216339
2015/01/23,-0.00085267,-0.00116532,0.00055816,-0.00133367,0.00089254,-0.00013332,-0.00092532,-0.00115001,-0.00069277,0.00119706,0.00200535,-0.00016504,0.00060978,0.00069977,-0.00108218,-0.00045579
2015/01/26,0.00216358,0.00041074,-0.00221956,-0.00063728,0.00056901,-0.00039061,0.00079509,-0.00095707,0.00114455,0.00255277,-0.00134904,-0.00187286,0.00059609,0.00145990,-0.00174712,0.00012708
2015/01/27,-0.00096379,-0.00082179,0.00044573,-0.00032994,0.00033522,0.00029025,0.00042512,-0.00064935,0.00118137,0.00120236,-0.00012621,-0.00055269,0.00060706,0.00134040,-0.00337405,0.00002171
2015/01/28,-0.00437966,0.00013350,-0.00034909,0.00067507,0.00043627,0.00047958,-0.00026904,0.00002267,0.00002937,0.00133409,0.00272111,0.00175669,-0.00022637,-0.00147108,-0.00003729,-0.00116443
2015/01/29,0.00370799,0.00090619,0.00084137,-0.00072950,-0.00110400,-0.00018719,-0.00209249,0.00025601,-0.00094799,-0.00156142,0.00247839,0.00290450,-0.00038248,-0.00027780,-0.00077264,0.00029300
2015/01/30,-0.00277883,-0.00222281,-0.00103332,-0.00060681,0.00080343,0.00005259,0.00070915,-0.00139922,0.00010651,0.00399457,-0.00608628,0.00182112,0.00017523,0.00054767,0.00350505,0.00223080
2015/02/02,0.00319769,0.00059874,0.00184386,0.00046634,0.00003002,0.00080251,-0.00040342,-0.00135903,0.00102822,-0.00020334,-0.00371198,0.00182877,0.00001518,0.00145403,0.00047863,0.00238136
2015/02/03,0.00769635,0.00099530,0.00111097,0.00014458,-0.00036050,0.00229178,0.00058277,-0.00037992,0.00143459,-0.00076807,-0.00406776,0.00157560,0.00016028,0.00238418,-0.00148756,0.00350404
2015/02/04,-0.00315457,-0.00108814,0.00119760,-0.00202223,0.00034245,0.00051863,0.00045531,-0.00093224,0.00018779,-0.00027117,0.00223898,-0.00086765,0.00031943,0.00000794,-0.00035215,-0.00004394
2015/02/05,0.00263870,0.00036884,0.00049692,-0.00260618,-0.00098394,0.00116476,-0.00084128,-0.00146163,-0.00062089,-0.00024360,-0.00207953,-0.00016809,0.00139159,0.00201194,-0.00119172,0.00118074
2015/02/06,0.00138484,0.00106360,0.00010988,0.00084466,0.00119539,0.00082112,-0.00096130,-0.00170242,0.00057401,0.00107492,-0.00193612,-0.00031551,-0.00009260,0.00055305,-0.00060000,0.00221291
2015/02/09,-0.00080236,-0.00023006,-0.00171218,0.00047545,-0.00021514,0.00111826,0.00107790,0.00017026,0.00053014,0.00043420,-0.00210272,0.00016556,-0.00003821,0.00131394,0.00086696,0.00123086
2015/02/10,-0.00097623,-0.00129282,-0.00132077,0.00083518,-0.00026951,-0.00042861,0.00074271,0.00005656,0.00002843,0.00072678,0.00323082,-0.00265640,0.00090781,-0.00122359,0.00209061,-0.00324407
2015/02/11,-0.00058152,-0.00117933,-0.00000666,0.00105679,0.00041227,0.00042678,0.00123139,0.00054452,0.00014482,-0.00017431,0.00140320,0.00026271,0.00014364,0.00078045,-0.00005355,0.00007615
2015/02/12,0.00442167,0.00138404,-0.00020232,-0.00063366,-0.00117159,-0.00006654,-0.00019519,-0.00108305,0.00002156,0.00136741,-0.00026568,-0.00078544,0.00079034,0.00034709,-0.00045812,-0.00000784
2015/02/13,0.00248844,0.00080612,-0.00040224,-0.00255842,0.00031930,0.00087341,-0.00068892,-0.00007160,-0.00032344,0.00140972,-0.00300474,0.00141990,0.00028780,0.00123860,0.00005373,0.00079862
2015/02/17,0.00196199,0.00050320,-0.00075153,0.00004719,-0.00032019,0.00034022,0.00118982,-0.00029495,-0.00007506,-0.00031375,-0.00114941,-0.00049173,-0.00029022,0.00130161,-0.00008883,-0.00027514
2015/02/18,-0.00222463,-0.00110686,-0.00004246,-0.00016482,0.00020437,0.00043294,0.00086078,-0.00047895,0.00011431,-0.00129716,0.00128493,-0.00094804,0.00045268,-0.00125054,-0.00111645,-0.00177483
2015/02/19,-0.00009741,-0.00051501,-0.00092301,0.00220824,0.00107634,0.00016871,0.00021029,-0.00110795,-0.00113833,0.00080312,0.00020089,-0.00001335,0.00008779,-0.00015068,-0.00080311,-0.00015702
2015/02/20,0.00057055,0.00019666,-0.00040999,-0.00106325,0.00029111,0.00028429,0.00010665,-0.00074365,0.00011752,0.00274008,0.00136171,-0.00063235,-0.00034483,-0.00081303,0.00192495,-0.00040058
2015/02/23,-0.00174504,0.00019431,-0.00145972,0.00184743,-0.00104950,-0.00037698,-0.00078496,-0.00082436,-0.00012957,0.00110864,0.00269081,-0.00042041,0.00067933,0.00025741,-0.00063015,-0.00146443
2015/02/24,0.00041054,-0.00141025,-0.00165823,0.00110317,-0.00052644,-0.00076829,0.00018358,0.00136577,-0.00014948,-0.00101418,-0.00099709,0.00112955,-0.00000371,-0.00146020,0.00042365,0.00130897
2015/02/25,-0.00093858,0.00020875,-0.00188597,-0.00266484,0.00112107,-0.00005661,-0.00119986,-0.00157572,-0.00028097,0.00043615,-0.00304213,-0.00079006,-0.00043622,0.00089942,-0.00017729,-0.00089171
2015/02/26,-0.00095328,0.00004948,-0.00011588,0.00186177,0.00052184,-0.00039274,0.00043505,-0.00146941,-0.00092647,-0.00298601,0.00291843,-0.00089887,-0.00010640,-0.00040764,-0.00184836,-0.00171202
2015/02/27,-0.00175824,0.00040653,0.00108219,-0.00299514,-0.00009335,-0.00028788,-0.00040642,0.00031813,0.00110132,0.00154758,-0.00149437,0.00040464,-0.00043873,0.00009174,0.00092927,0.00315976
2015/03/02,0.00119546,-0.00096703,0.00190341,-0.00052764,-0.00057709,-0.00031007,-0.00072482,-0.00012050,-0.00017073,-0.00093166,0.00159143,-0.00192632,-0.00069566,-0.00187143,-0.00004738,-0.00101864
2015/03/03,-0.00077150,-0.00018897,-0.00094005,-0.00019310,0.00126301,0.00170640,-0.00063647,-0.00023670,0.00114094,0.00210459,-0.00102715,-0.00043756,-0.00003396,0.00199965,0.00084982,0.00050399
2015/03/04,-0.00054121,0.00028421,-0.00176250,0.00022354,-0.00031349,-0.00064325,0.00106210,-0.00049003,0.00038715,-0.00002311,0.00053887,-0.00034489,-0.00039225,0.00145304,-0.00009864,-0.00023281
2015/03/05,-0.00007859,-0.00045073,0.00029342,-0.00227709,0.00011975,-0.00039531,-0.00006599,-0.00168381,0.00062653,0.00075558,0.00088559,-0.00117277,0.00011563,0.00045940,0.00031439,-0.00015325
2015/03/06,-0.00097733,-0.00042061,-0.00095735,0.00088101,0.00039345,-0.00072150,0.00079552,0.00027339,-0.00002114,0.00073656,-0.00064524,-0.00060273,-0.00047992,-0.00071874,-0.00109389,-0.00034213
2015/03/09,0.00012165,0.00019496,0.00116420,0.00186426,0.00033870,-0.00103599,-0.00186082,0.00050072,-0.00049224,0.00044714,0.00274693,-0.00024429,0.00011197,-0.00194608,-0.00022755,-0.00011891
2015/03/10,-0.00310134,0.00050902,-0.00094386,0.00179710,0.00046378,-0.00085013,-0.00115063,0.00146402,-0.00090466,0.00180828,0.00024169,-0.00137390,-0.00014134,-0.00009860,-0.00185184,-0.00264127
2015/03/11,0.00143777,-0.00157781,-0.00128048,0.00001392,-0.00035457,-0.00049560,0.00052022,-0.00058325,0.00016858,0.00142238,0.00140972,0.00019635,0.00026367,0.00046678,-0.00226756,0.00038756
2015/03/12,0.00121870,-0.00023279,0.00162374,0.00026949,0.00082193,-0.00038674,-0.00052244,-0.00046699,-0.00005774,-0.00247763,0.00191875,-0.00121032,0.00074057,-0.00192108,-0.00129284,0.00028775
2015/03/13,-0.00157272,-0.00011569,-0.00041517,0.00141703,-0.00074918,-0.00054902,-0.00008807,-0.00068714,-0.00029226,-0.00112588,0.00228052,-0.00009677,-0.00063836,0.00045378,-0.00125130,0.00010841
2015/03/16,0.00013548,-0.00042665,0.00122163,-0.00030762,-0.00065930,-0.00101881,-0.00078916,-0.00002604,-0.00001088,0.00242917,0.00177002,0.00013258,0.00029029,-0.00218208,0.00297497,-0.00071025
2015/03/17,0.00019452,0.00034565,0.00039020,-0.00011299,0.00067136,0.00108524,-0.00114486,-0.00013469,-0.00078886,0.00202228,0.00082681,0.00028285,-0.00031795,0.00152497,-0.00186502,0.00018077
2015/03/18,0.00225732,-0.00044203,0.00049211,0.00191169,0.00003996,0.00170770,0.00049224,-0.00031314,0.00035519,-0.00073527,-0.00102187,0.00089789,-0.00055711,0.00150727,0.00083319,0.00043775
2015/03/19,-0.00154700,0.00061086,-0.00022004,-0.00037476,0.00012318,-0.00079253,-0.00105494,-0.00078632,-0.00015351,-0.00016909,0.00320679,-0.00128312,0.00004660,0.00053373,-0.00206448,-0.00249227
2015/03/20,0.00122699,0.00009948,0.00182244,0.00117481,0.00027857,0.00054007,-0.00071546,-0.00091107,0.00089552,-0.00070424,-0.00110686,0.00216506,0.00052266,-0.00127157,0.00014362,0.00129957
2015/03/23,-0.00036132,0.00110812,-0.00119933,0.00018277,0.00030391,0.00128326,0.00023109,0.00079896,0.00085305,-0.00172393,-0.00288939,0.00147405,0.00008138,0.00000557,-0.00125917,0.00000314
2015/03/24,-0.00083064,-0.00100560,-0.00177598,-0.00006283,0.00117962,0.00014346,0.00031762,-0.00012543,-0.00012330,-0.00190384,0.00053610,0.00051493,0.00026602,-0.00084783,-0.00120901,0.00011723
2015/03/25,-0.00215251,0.00072087,-0.00064093,0.00050879,0.00028984,0.00155417,0.00143406,0.00024140,-0.00036534,-0.00086753,-0.00381016,0.00071136,-0.00057840,-0.00524487,0.00158526,-0.00044268
2015/03/26,0.00164039,-0.00025725,0.00073524,0.00120860,-0.00103824,-0.00001600,-0.00051388,-0.00013342,-0.00136467,0.00015568,0.00108759,0.00038466,-0.00013070,-0.00067914,-0.00037167,-0.00134740
2015/03/27,-0.00043776,0.00051699,0.00081069,0.00015764,0.00030621,-0.00046672,-0.00067743,-0.00036166,0.00024246,0.00213979,0.00336839,-0.00178822,-0.00010285,0.00025915,-0.00141404,-0.00101828
2015/03/30,0.00232530,0.00032345,0.00097666,0.00060520,-0.00053229,-0.00058609,-0.00134794,0.00017381,0.00007388,0.00203748,0.00220386,-0.00310238,0.00125302,0.00104176,-0.00032564,-0.00035847
2015/03/31,-0.00125153,-0.00096595,-0.00037013,0.00071576,0.00015084,0.00030705,-0.00034377,0.00003309,-0.00034755,0.00070907,-0.00113992,-0.00013621,0.00056407,-0.00100475,-0.00168907,0.00031362
2015/04/01,-0.00004732,-0.00031064,-0.00024316,0.00187847,-0.00181469,0.00076653,-0.00022998,-0.00045689,0.00057497,-0.00154631,0.00178696,-0.00060305,-0.00024544,0.00107524,-0.00210699,0.00005170
2015/04/02,0.00215940,-0.00054024,0.00154776,-0.00157926,0.00076679,0.00154943,0.00088788,-0.00023554,0.00018593,0.00004309,-0.00295523,-0.00019905,-0.00025185,-0.00002389,0.00025173,0.00037830
2015/04/06,0.00264125,0.00050859,0.00007018,-0.00042704,0.00009041,0.00119842,0.00062537,-0.00077129,0.00027755,0.00085901,-0.00351614,0.00028654,0.00008154,0.00160887,0.00072112,0.00144625
2015/04/07,-0.00047663,0.00024189,-0.00047470,-0.00116477,0.00097149,0.00019777,0.00053878,-0.00023196,-0.00028109,-0.00124727,-0.00165868,0.00058108,-0.00018793,0.00115929,0.00067964,0.00107800
2015/04/08,0.00041089,-0.00069960,0.00026648,0.00094024,0.00123062,-0.00062638,-0.00006756,-0.00015059,-0.00004669,0.00111844,0.00247863,-0.00175913,-0.00002580,0.00078562,-0.00099297,-0.00055817
2015/04/09,0.00182161,0.00036602,-0.00106024,0.00064015,-0.00080663,0.00059555,0.00149962,-0.00029129,0.00017255,0.00003489,-0.00185526,0.00068292,-0.00003422,0.00112916,0.00219848,-0.00088833
2015/04/10,-0.00028852,0.00179902,-0.00017777,-0.00058712,0.00013935,0.00065058,0.00007497,-0.00045904,-0.00030462,-0.00033991,0.00133232,-0.00067904,-0.00044609,0.00128143,0.00009221,0.00075394
2015/04/13,0.00018259,-0.00017290,-0.00090260,-0.00064670,-0.00005795,-0.00035196,-0.00042279,0.00017085,-0.00062406,-0.00076701,-0.00095684,-0.00047261,-0.00023274,0.00031750,-0.00109450,-0.00020588
2015/04/14,0.00099000,0.00035389,-0.00067658,-0.00106915,-0.00027604,0.00070948,0.00008869,0.00071027,0.00052584,-0.00055171,-0.00155033,-0.00021306,0.00053276,0.00061537,-0.00007345,-0.00022896
2015/04/15,0.00357556,-0.00001805,-0.00070243,0.00018568,0.00044561,0.00115261,0.00029293,-0.00054968,0.00050130,-0.00099583,-0.00474976,0.00031549,-0.00042064,0.00180109,-0.00089208,0.00108355
2015/04/16,-0.00036671,0.00066751,-0.00083532,-0.00118667,0.00032586,-0.00059807,0.00025524,-0.00026050,0.00023232,0.00036751,0.00158566,-0.00003055,0.00006418,0.00045098,0.00019081,-0.00072573
2015/04/17,-0.00220007,0.00044076,0.00019185,0.00127195,-0.00031592,-0.00019816,0.00089514,0.00023752,0.00008788,0.00133130,-0.00026742,-0.00010139,-0.00022596,-0.00027329,0.00110556,-0.00031430
2015/04/20,0.00133654,0.00159886,0.00017368,0.00057195,0.00017879,-0.00105979,-0.00069618,-0.00025720,-0.00022901,-0.00225932,0.00230880,0.00073552,-0.00024874,-0.00081638,-0.00058874,-0.00028764
2015/04/21,-0.00135785,-0.00120722,-0.00087920,0.00072943,0.00089484,-0.00085876,-0.00088506,0.00036717,-0.00010940,0.00208057,0.00312084,-0.00009832,0.00018389,-0.00082822,0.00026716,-0.00182201
2015/04/22,-0.00005995,0.00048245,-0.00068643,0.00059342,0.00029234,-0.00040416,0.00076565,-0.00029397,-0.00000078,-0.00087622,-0.00115213,-0.00032526,0.00018991,-0.00067716,0.00112041,-0.00126330
2015/04/23,-0.00044395,-0.00067836,0.00048688,0.00061345,-0.00016546,0.00029709,0.00056260,-0.00044787,0.00000128,-0.00005896,-0.00108584,-0.00133275,-0.00036718,0.00113004,-0.00144589,-0.00124569
2015/04/24,-0.00128870,-0.00017973,-0.00136278,0.00008785,0.00019739,0.00007568,0.00003854,0.00130183,-0.00055965,-0.00205910,-0.00116584,0.00137176,-0.00125896,-0.00118870,0.00213454,-0.00049722
2015/04/27,-0.00165038,-0.00100677,0.00110838,0.00015435,0.00070606,0.00039686,-0.00067374,-0.00043836,-0.00010805,-0.00131280,-0.00374973,0.00210274,0.00030844,-0.00306208,0.00227030,0.00068244
2015/04/28,0.00036415,0.00079691,0.00063895,0.00068133,-0.00043388,0.00021741,-0.00167790,-0.00004177,0.00047910,-0.00155356,-0.00252878,0.00113186,0.00028536,-0.00204407,-0.00170957,0.00148636
2015/04/29,0.00115977,-0.00215404,0.00020710,-0.00145245,-0.00007398,0.00155510,0.00087148,-0.00036212,-0.00028195,0.00143058,-0.00255436,0.00101909,-0.00021970,-0.00051555,0.00269711,0.00234589
2015/04/30,-0.00319911,0.00044785,0.00056024,0.00028355,-0.00027640,0.00195387,0.00150585,0.00094491,-0.00037887,0.00224827,-0.00319517,0.00099157,0.00038035,-0.00002065,0.00306792,0.00210430
2015/05/01,0.00073336,-0.00096789,-0.00187998,0.00250879,-0.00026014,0.00039740,0.00033979,-0.00123963,0.00213758,0.00078567,0.00332771,-0.00115555,0.00118125,0.00137160,0.00138423,0.00010275
2015/05/04,0.00056509,-0.00074127,-0.00023180,-0.00090705,-0.00048120,-0.00016195,0.00125760,0.00085072,-0.00056307,0.00021359,0.00000223,-0.00049883,0.00024927,0.00012751,0.00006894,-0.00009778
2015/05/05,-0.00333416,0.00077964,-0.00037713,-0.00043396,0.00059752,0.00005620,0.00087022,-0.00080306,0.00046450,-0.00175415,-0.00145986,0.00098860,0.00028318,-0.00331007,0.00002843,0.00101826
2015/05/06,0.00005067,-0.00006082,-0.00066570,0.00001931,-0.00325740,-0.00174342,-0.00209092,-0.00067139,-0.00125615,0.00154153,0.00261763,-0.00179461,0.00085306,0.00007600,-0.00190284,-0.00172495
2015/05/07,0.00059375,-0.00087738,0.00048467,0.00049138,0.00029601,-0.00017270,0.00034346,0.00058618,-0.00014776,-0.00166409,0.00251545,-0.00201135,-0.00023077,0.00011855,0.00071034,-0.00074109
2015/05/08,0.00135350,0.00029849,-0.00147486,0.00077007,-0.00000354,-0.00036220,0.00068448,0.00057544,0.00133155,0.00007152,0.00063962,-0.00191043,0.00077504,0.00161329,0.00242662,-0.00047501
2015/05/11,-0.00009489,-0.00052225,-0.00005210,0.00090268,0.00007278,-0.00018127,0.00067896,0.00014292,-0.00133892,0.00023847,0.00056381,0.00003954,0.00048142,0.00134386,-0.00198806,0.00074551
2015/05/12,-0.00091577,-0.00002658,0.00025199,-0.00152829,-0.00053896,-0.00007748,-0.00059589,-0.00064562,0.00000695,0.00103572,0.00016490,0.00005326,-0.00007632,0.00055591,-0.00001513,-0.00001296
2015/05/13,-0.00034529,-0.00064008,-0.00097912,0.00169450,-0.00032293,-0.00001528,0.00075998,-0.00069256,0.00038245,0.00007178,-0.00105946,0.00010874,0.00014416,-0.00110530,-0.00015363,-0.00098606
2015/05/14,-0.00025097,-0.00002778,0.00048309,-0.00026375,0.00107046,-0.00027815,-0.00107617,-0.00059730,0.00005758,-0.00160749,0.00148667,0.00022730,0.00027387,-0.00312145,0.00027575,-0.00114187
2015/05/15,-0.00071063,0.00009235,-0.00028029,-0.00050121,-0.00004066,0.00202739,0.00007583,-0.00031396,0.00021848,0.00049618,0.00004964,-0.00020626,-0.00001966,-0.00042661,0.00066582,-0.00014275
2015/05/18,0.00150753,-0.00043599,0.00046118,0.00099289,0.00002445,-0.00089378,-0.00051546,0.00007832,-0.00098744,0.00143336,0.00208829,-0.00053840,-0.00035963,0.00096896,-0.00239014,0.00020260
2015/05/19,-0.00146103,-0.00026910,0.00090210,0.00127077,-0.00032658,0.00005594,-0.00019383,0.00055034,-0.00135351,0.00048649,0.00139377,-0.00078703,-0.00008555,-0.00195488,0.00076049,-0.00036739
2015/05/20,0.00083496,0.00071159,0.00052136,-0.00040403,-0.00107108,0.00035073,-0.00001492,-0.00127130,0.00023131,0.00060468,0.00043645,-0.00030518,-0.00058290,0.00005525,-0.00104812,0.00066570
2015/05/21,0.00058974,-0.00027660,-0.00017622,0.00009583,0.00001574,0.00019823,0.00083470,-0.00009898,-0.00044653,0.00025195,-0.00058224,0.00010617,0.00004449,0.00185501,0.00115027,0.00094175
2015/05/22,-0.00021793,-0.00014094,-0.00113145,-0.00034811,-0.00015473,0.00053290,0.00096342,-0.00016203,-0.00046341,0.00114340,0.00085431,-0.00026992,0.00048566,-0.00033519,0.00091101,-0.00096870
2015/05/26,-0.00140573,0.00075655,0.00036597,-0.00132643,-0.00033271,0.00003508,0.00010867,0.00010098,-0.00064362,0.00007657,0.00142457,-0.00021047,-0.00030770,0.00083909,0.00007426,-0.00086633
2015/05/27,0.00178746,-0.00006010,-0.00002374,0.00029497,-0.00079874,-0.00023430,-0.00068086,0.00031940,-0.00027893,-0.00112693,0.00319130,-0.00002079,0.00078317,-0.00095068,-0.00033334,0.00035722
2015/05/28,-0.00070716,0.00070243,-0.00067136,-0.00041406,-0.00058826,-0.00149595,0.00002162,0.00018338,-0.00023348,0.00011464,0.00037309,0.00033145,-0.00012430,0.00025854,-0.00006315,-0.00041757
2015/05/29,-0.00031640,0.00019074,-0.00086531,0.00049360,-0.00061316,-0.00017565,0.00001430,-0.00000365,0.00048129,0.00032066,0.00242018,-0.00004832,0.00025051,0.00159815,-0.00067067,0.00047607
2015/06/01,-0.00076626,-0.00115081,-0.00048147,0.00193400,0.00098737,-0.00075874,0.00041234,0.00089056,0.00000570,-0.00201244,0.00036892,-0.00166697,0.00016214,-0.00221168,0.00009065,-0.00158900
2015/06/02,0.00177916,-0.00082890,-0.00022573,-0.00060761,-0.00002297,0.00022928,0.00011591,0.00083161,-0.00022666,-0.00061378,-0.00224047,0.00044477,0.00015992,0.00135509,-0.00096736,0.00126489
2015/06/03,0.00131669,-0.00074112,-0.00035575,-0.00005175,0.00036417,-0.00116716,-0.00069197,0.00075703,-0.00054977,-0.00098747,-0.00058571,0.00026853,-0.00005177,-0.00035929,-0.00242322,0.00042264
2015/06/04,-0.00131210,0.00021900,0.00032230,0.00095483,0.00065143,-0.00077846,0.00134907,0.00069740,0.00017205,-0.00099252,-0.00152958,-0.00087877,-0.00048825,-0.00027524,0.00034649,-0.00163265
2015/06/05,0.00279051,-0.00083362,0.00091501,-0.00251665,0.00019768,-0.00083900,0.00021827,-0.00007373,-0.00108427,0.00026027,0.00134134,0.00017846,0.00021006,0.00151520,-0.00245123,0.00076076
2015/06/08,-0.00154563,0.00097094,0.00025598,-0.00070317,0.00019713,-0.00048265,-0.00076699,0.00047182,0.00005544,0.00002590,-0.00012022,-0.00022560,0.00021074,-0.00040622,-0.00069124,-0.00041848
2015/06/09,0.00027210,-0.00064054,0.00197477,-0.00030638,0.00000230,0.00051580,-0.00064834,0.00012680,-0.00069240,-0.00015755,0.00071587,0.00104489,0.00050548,0.00025674,0.00112966,0.00122163
2015/06/10,0.00192218,-0.00034771,-0.00088640,-0.00003131,-0.00073298,0.00052680,-0.00117205,-0.00132207,0.00034731,-0.00128291,0.00079048,0.00148954,0.00096878,-0.00129234,-0.00014150,0.00064648
2015/06/11,-0.00064834,0.00073107,-0.00099348,0.00075928,-0.00077274,-0.00063055,-0.00015086,-0.00077989,0.00019789,0.00107130,0.00046178,0.00056765,0.00041439,-0.00106315,0.00021523,-0.00079718
2015/06/12,-0.00114124,-0.00091933,0.00071495,0.00158324,0.00009518,0.00008618,0.00033098,-0.00045991,-0.00071087,-0.00075171,-0.00004083,0.00020298,0.00019809,0.00014987,-0.00130014,-0.00049758
2015/06/15,-0.00014499,0.00092887,0.00065394,-0.00092486,0.00137370,0.00024444,0.00131430,0.00044086,-0.00151667,-0.00127393,0.00093162,-0.00077532,0.00006849,-0.00045907,-0.00065367,-0.00049417
2015/06/16,0.00055293,0.00016209,0.00199661,-0.00081120,-0.00030778,-0.00051899,-0.00011503,-0.00064839,-0.00024302,0.00024560,0.00063060,0.00069083,0.00025427,-0.00095387,-0.00056101,0.00060478
2015/06/17,-0.00001012,0.00121983,-0.00059309,-0.00154702,-0.00008590,0.00056512,0.00066512,-0.00059187,-0.00038926,0.00013888,-0.00031946,-0.00011644,-0.00001126,0.00035444,0.00094642,-0.00104923
2015/06/18,0.00240783,0.00105492,-0.00054286,-0.00022214,0.00046841,-0.00035808,-0.00088222,-0.00001637,0.00020450,-0.00043839,0.00161160,0.00006088,-0.00050687,-0.00014280,-0.00045707,-0.00073918
2015/06/19,-0.00101852,0.00048347,-0.00074677,0.00041020,0.00019197,0.00014505,-0.00028442,-0.00037210,-0.00030679,-0.00001157,0.00085700,-0.00027540,0.00026224,-0.00099352,-0.00198181,0.00020034
2015/06/22,0.00137805,0.00035305,-0.00090153,0.00027265,0.00026343,-0.00007695,-0.00044800,0.00050620,0.00016960,0.00050494,0.00061103,-0.00126921,0.00034597,-0.00064388,-0.00022252,-0.00018062
2015/06/23,0.00014678,-0.00106653,0.00061835,-0.00029548,0.00015515,0.00039171,0.00060282,0.00009980,-0.00080707,-0.00190057,-0.00035914,0.00025492,0.00022699,0.00049464,-0.00069367,0.00153455
2015/06/24,-0.00164093,-0.00018406,0.00013172,0.00111663,-0.00046446,-0.00020329,0.00033673,0.00007502,-0.00045264,-0.00109124,-0.00000787,-0.00023401,-0.00002981,-0.00237981,0.00060780,-0.00009165
2015/06/25,-0.00104677,-0.00047048,0.00026264,0.00011913,0.00025987,-0.00019508,-0.00106594,0.00062858,0.00001529,-0.00039420,0.00290545,0.00080854,-0.00017989,-0.00043684,-0.00112100,-0.00104245
