Dates,Beta,Book-to-Price,Dividend Yield,Earnings Quality,Earnings Variability,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Mid Capitalization,Momentum,Profitability,Residual Volatility,Size,Investment Quality
10/24/2011,0.009816057,-0.000975932,-0.000470714,0.000510099,0.000040476,0.000894316,-0.000224293,-0.000464526,0.001853603,-0.001153048,0.000582164,-0.001905161,0.000468725,0.00181081,-0.000286533,-0.000159862
10/25/2011,-0.003250531,-0.000898132,-0.00067874,-0.000038804,0.000487653,0.000070841,-0.000267725,0.000344944,-0.001584818,0.000011491,0.000196782,0.000070087,-0.000458782,-0.001736136,0.001485315,-0.000044376
10/26/2011,0.002836624,-0.000798176,0.000447492,0.000188307,-0.000812668,0.001071227,-0.000317981,0.000366852,0.001007606,0.000038452,-0.001200228,-0.000272892,-0.000471161,0.001295963,-0.001733198,0.000572382
10/27/2011,0.011637577,0.001120674,0.0003881,-0.000671752,-0.000147579,0.001705593,0.000945793,-0.000152165,0.002311197,-0.001089769,-0.000737537,-0.004040568,0.000849591,0.0040044,0.000298889,0.000098035
10/28/2011,0.000850164,-0.000228728,0.000005353,-0.000876891,0.000026009,-0.000068258,0.000193891,0.000031172,-0.000868698,-0.000948406,0.000486212,-0.003421319,-0.000135499,0.000359942,0.002356294,-0.000579244
10/31/2011,-0.006533724,-0.00122791,-0.000237699,0.000534975,0.00027181,0.000312119,-0.000411752,-0.000116039,-0.000695586,0.000344307,-0.002183093,0.003963859,-0.000607149,-0.002342781,-0.002223384,-0.000142612
11/1/2011,-0.009690245,-0.000393929,-0.000339326,0.000152438,0.000401968,-0.000562796,-0.000123784,0.000483549,-0.00218018,-0.001127961,-0.000132597,0.003560197,-0.000714404,-0.001104841,0.000102272,-0.00041017
11/2/2011,0.004746586,0.000390348,0.000048485,-0.000208953,-0.000903521,-0.000506615,0.000516335,-0.00041086,0.001489252,0.000661215,-0.000290505,0.001903939,0.000563216,0.00136355,-0.001104132,-0.000130874
11/3/2011,0.003430989,0.000519708,-0.000353275,-0.000381545,-0.000905239,0.000281245,0.000350911,0.000244602,0.00030227,-0.000346118,0.000985656,-0.000403462,0.00093922,-0.000003287,-0.000896164,0.000393656
11/4/2011,0.000557243,-0.000562032,-0.000536646,0.000306116,0.000252313,0.000055418,0.000302284,-0.000310721,0.000192517,-0.001364414,0.000898062,0.000064438,0.000266709,0.000390614,0.000072166,0.000213468
11/7/2011,-0.001805092,-0.000618474,-0.000077716,-0.000143585,0.000105672,0.001183373,-0.000489948,0.000351561,0.000698861,0.000567348,-0.000567628,-0.000995803,-0.000380345,-0.000119817,0.000988148,0.000242258
11/8/2011,0.000599671,0.000840531,-0.001269187,-0.000210925,-0.00043869,0.000160844,-0.00039198,-0.000558072,-0.000463597,-0.00010881,-0.001182399,0.000164666,0.000620388,-0.000931453,0.000429566,-0.000752417
11/9/2011,-0.006226843,0.000302894,0.000287219,-0.000288542,0.000031616,-0.000394588,-0.000779878,-0.000316596,-0.001416856,-0.000740072,0.000016772,0.002185166,0.000265683,-0.001673982,0.000792781,0.000022904
11/10/2011,-0.002379436,0.001088823,0.000401209,0.000064127,-0.000295515,0.000210154,-0.000373916,0.000257753,-0.001161528,0.001047696,-0.000253007,0.001115515,-0.000044524,-0.001343779,-0.000363425,0.001094916
11/11/2011,0.004176686,0.000817096,-0.000930435,0.000004361,-0.001113933,0.00041099,-0.000262883,-0.000400415,0.001096534,-0.000040573,0.000566548,-0.000800284,0.000459322,0.000940215,0.000222803,0.000361978
11/14/2011,-0.000224987,-0.00058664,0.000102647,0.000015487,0.000575343,-0.000149792,0.000027964,0.00032962,-0.000296632,-0.001081101,0.000794723,0.000670298,0.000128827,0.000258505,0.001182531,-0.000091627
11/15/2011,-0.000445786,-0.001026377,0.000085901,0.000385028,-0.000465458,0.000266315,0.000275657,-0.000758877,-0.000298537,0.000201558,-0.00119986,0.001450922,-0.000034121,-0.000499093,-0.001060178,0.000047841
11/16/2011,-0.002031536,0.000370169,0.000302499,0.000283215,-0.000038665,-0.000319091,-0.000395896,-0.000001834,-0.000429138,-0.000303943,0.000690067,0.000131014,-0.00023529,-0.000967732,0.000480542,0.000080578
11/17/2011,-0.003611593,-0.000297216,0.001081729,0.000069592,0.000463888,-0.000912303,-0.000775598,0.000135566,-0.000006924,0.000466865,-0.000976872,0.001624137,0.000128176,-0.001294313,-0.001324754,0.000416466
11/18/2011,-0.00167263,0.00048665,0.000013277,-0.000098178,-0.000141892,0.00034798,-0.000316852,-0.000685898,-0.000327768,0.000513914,-0.000443194,-0.000550529,0.000040931,-0.001259241,-0.001016446,0.00046669
11/21/2011,-0.006646963,0.000491691,-0.000296573,0.000036105,-0.000315781,0.000611552,-0.001264068,0.000302892,-0.002064423,-0.000361249,0.001557919,0.002877986,-0.000696994,-0.000261119,-0.000110849,0.000077322
11/22/2011,-0.000794919,-0.000669112,0.000067703,0.000424001,0.000395472,-0.000605518,0.000333661,-0.0001549,-0.000790456,-0.000174019,0.000630953,0.002927099,-0.000727384,-0.001314679,0.001700492,-0.000563433
11/23/2011,-0.006132956,0.000152848,-0.000095156,-0.000109723,-0.000128357,0.000532257,-0.000191929,0.000168375,-0.000426776,0.00009023,0.00058993,0.000747945,0.000682982,-0.001630523,0.000476301,0.000154588
11/24/2011,0.000572996,-0.000116132,-0.000354827,0.00021176,0.000558633,0.000341388,0.000295073,-0.000134517,0.000388994,-0.000453174,0.000543674,-0.000191265,-0.000146917,-0.000119388,-0.000177742,0.000044826
11/25/2011,-0.002173675,0.000427642,0.000243996,0.000121395,0.000546809,-0.000355257,-0.000505554,0.000388119,-0.000357856,-0.000526686,0.001492114,-0.001994461,-0.000195822,-0.001571953,0.001710241,0.000081443
11/28/2011,0.012661096,0.000362998,0.001221133,0.000498178,-0.000744674,-0.001199406,-0.000007491,-0.000731577,0.00253434,0.000624097,-0.001448073,0.000851759,0.000309518,0.001945727,-0.000248095,-0.000002569
11/29/2011,0.001220524,-0.000057373,0.000872229,-0.000399763,0.000277972,0.000341134,-0.000412837,-0.00011724,0.000019393,-0.000116152,0.000613812,0.000873033,-0.00020475,-0.00084875,0.000577131,0.000490237
11/30/2011,0.010157399,0.000835146,0.00047502,-0.000105193,-0.002219791,-0.000086179,0.001172556,-0.000017468,-0.000453222,0.001029987,0.000374818,0.000407694,0.000284545,0.002002661,-0.000209693,0.000598172
12/1/2011,0.004060251,-0.000520058,0.000688788,0.000285648,0.00097898,0.000337933,0.000040765,0.000662841,0.001634166,-0.001235633,0.000210871,-0.000536601,-0.000256396,-0.000802459,0.004057614,-0.000364045
12/2/2011,0.001478331,0.000645254,0.000352225,0.000427694,0.0000775,0.00049423,-0.000205417,-0.000322804,0.000686093,-0.000245544,-0.000481095,-0.000262108,0.000155034,0.002111526,-0.001101709,0.000005683
12/5/2011,0.003522257,0.001407335,0.000671772,0.000229427,-0.000390599,-0.000582014,0.000128068,0.000393904,0.000281705,-0.000124647,0.000770089,-0.001737035,0.000537302,0.00179264,-0.001307472,-0.000518757
12/6/2011,-0.00208119,0.000887202,-0.000203137,-0.000418349,-0.000528672,-0.000239399,-0.000469263,0.000471657,-0.001306747,0.000475755,-0.001445613,0.001228479,-0.000009205,-0.000974856,0.000147092,-0.000089943
12/7/2011,-0.00107899,0.000377672,-0.000630763,0.000541578,0.000362349,0.000305513,-0.000628577,0.000265492,0.000141226,0.000091941,-0.001250022,-0.001488889,0.000206719,-0.000329351,0.000808594,0.000609082
12/8/2011,-0.00707237,-0.000543197,-0.000120201,-0.000267564,0.000574354,0.000275525,-0.000412016,0.000163315,-0.001041724,-0.000123271,-0.000322495,0.002642402,0.00000566,-0.001385038,0.000226198,-0.000035818
12/9/2011,0.003026696,0.000873869,0.000965211,-0.000194983,-0.000796445,-0.000046102,0.000244923,-0.000634965,0.000926511,0.000188177,-0.0012274,0.00056113,-0.000375962,0.001192946,-0.002584696,-0.000075748
12/12/2011,-0.004635808,-0.001465747,0.000142292,0.000646038,0.000468651,-0.000617575,-0.000584896,-0.000173237,-0.000059131,-0.000375101,-0.00178948,-0.000043041,-0.00045329,-0.002174799,0.000373003,0.000376095
12/13/2011,-0.003472265,0.000862347,0.00045656,0.000081759,-0.000255434,0.000366656,0.000108524,0.000117556,-0.000513029,0.000984342,0.000009376,0.001120141,0.000974036,-0.00225954,0.000881251,-0.000548086
12/14/2011,-0.005498326,-0.000135027,0.000665577,0.000561739,-0.000680144,0.000332693,-0.000670119,0.000537012,-0.000723745,0.000219883,-0.003161644,-0.000359186,-0.000033205,-0.001416557,-0.000418068,-0.000141537
12/15/2011,-0.000249302,0.001088715,0.001149816,-0.000546759,-0.000052196,0.000273313,0.00067885,-0.000016549,-0.000934002,0.001162351,0.000953286,0.00144596,-0.000005254,-0.000942869,-0.000914169,0.000585303
12/16/2011,0.001673555,-0.00064789,0.000331676,0.00032581,-0.000449582,-0.000807177,0.000643136,-0.000249474,0.000639055,-0.00028405,0.001795522,0.00161166,-0.000201335,0.00124186,-0.000360288,-0.000685193
12/19/2011,-0.004021767,0.000333734,0.000332178,-0.000037246,-0.000212802,-0.000746551,-0.000023887,0.000161889,-0.002523752,-0.000388479,-0.000295101,0.002912902,0.000236247,-0.001710445,0.001169998,-0.000362013
12/20/2011,0.007367856,-0.000401911,0.000086105,-0.000011499,-0.000966596,-0.000650624,-0.00008689,-0.000564876,0.001380146,0.000371459,0.000586438,-0.000828528,-0.000533496,0.001296367,-0.001765432,0.000945624
12/21/2011,0.001414454,-0.000321432,0.000253536,0.000475629,-0.000009301,0.000819246,-0.000490615,0.000128367,0.000105395,0.000750866,-0.000293522,0.000014783,-0.000135249,-0.000510835,0.000583818,0.000138568
12/22/2011,0.001974654,0.000310823,-0.00067761,0.00008338,-0.000344565,0.000907076,0.000261995,0.000037458,-0.000075102,0.000580217,0.001031843,-0.003161465,-0.000104733,0.001260594,0.001080393,0.000257115
12/23/2011,0.001254992,-0.000395179,-0.000264895,-0.000116969,0.000480772,0.000760242,-0.000312052,-0.000611973,0.000092854,-0.000028242,0.000542626,-0.000523586,-0.000122677,-0.000630916,0.000862696,-0.000305754
12/26/2011,0.000683611,-0.000064074,0.000243041,0.000140386,-0.000287173,-0.000048499,0.000041377,-0.000356855,0.000508873,0.000008162,-0.000493092,-0.000101413,-0.00000377,-0.000521529,0.000186553,-0.000133164
12/27/2011,-0.000358701,0.000164515,0.000173639,0.000260891,-0.00014893,-0.000055532,-0.00025456,-0.000208934,-0.000819593,-0.000034501,0.000294697,0.000995297,0.000333143,-0.00064878,-0.00034456,-0.000423266
12/28/2011,-0.004655156,-0.000734624,0.000167384,0.00013665,0.000755399,0.000016231,-0.000629426,-0.000083178,-0.00079111,-0.000248573,-0.000563091,0.000606203,-0.000201032,-0.001593312,0.000232341,0.000090337
12/29/2011,0.001714788,0.000443327,0.000349246,-0.000341349,-0.000929636,-0.000313842,-0.000362211,0.000185206,0.000276222,0.000291901,0.000335983,-0.000002819,0.000147295,0.000475391,-0.000453902,0.000114429
12/30/2011,0.000227205,-0.000669875,-0.000275253,0.000038056,0.000644308,0.000809435,0.000396022,0.000169812,-0.000357961,-0.000470714,0.000088486,-0.001502881,-0.000713891,0.00069587,-0.000593343,-0.000006093
1/2/2012,0.000623866,0.000026989,0.000032687,0.000146677,-0.000016402,0.000236873,-0.000432683,-0.000137796,0.001180228,-0.000060496,-0.000396448,-0.000539871,-0.000421991,0.000287564,-0.00007164,0.000053313
1/3/2012,0.006502434,0.000248904,-0.000457562,0.000226365,-0.000766616,0.001751355,0.000172533,-0.000337709,-0.000206395,-0.00051904,-0.000792584,-0.003505954,-0.000229396,0.002118146,0.000859319,0.000120573
1/4/2012,0.000338361,0.000812064,0.000248026,0.000081486,0.000204327,0.000429618,0.000147646,-0.000195504,-0.001167461,0.00017986,0.000215734,0.000542189,0.000126557,-0.000425307,0.001300474,-0.000316879
1/5/2012,0.000472238,-0.000134515,-0.000847207,0.000344535,0.000508161,0.000339477,-0.000092536,0.000509749,-0.000320247,-0.000537338,-0.000351558,0.001667724,0.000197958,-0.000397777,-0.000056293,-0.000471604
1/6/2012,-0.001745323,-0.0001785,-0.000341376,0.00017731,0.000432008,0.001003481,0.000273458,-0.000054609,-0.000035436,-0.000277118,0.000718726,-0.000655344,-0.000056873,-0.000120096,-0.000562736,-0.000483046
1/9/2012,0.000528189,-0.000794741,-0.000519339,-0.00001472,-0.000403969,-0.000158442,-0.000656399,-0.000032305,0.000766186,-0.000822593,-0.000456741,0.00110906,-0.000457645,0.000605432,-0.000588087,0.000391042
1/10/2012,0.004704419,0.001657571,-0.000418965,-0.000329621,-0.000653354,0.000288847,-0.000200425,-0.000081838,0.001504807,-0.000071755,0.000317617,-0.000790607,0.000380112,0.001339674,0.000800806,0.000154924
1/11/2012,0.001524226,0.00041879,0.000628138,-0.000041454,0.000856622,-0.000005127,0.00013704,0.000951741,-0.000294695,0.000066313,0.000791277,-0.003211889,-0.000365855,0.001224216,-0.000522659,0.000241104
1/12/2012,0.001445252,0.000451027,-0.000321863,-0.00054389,0.000184716,0.000390616,-0.000124989,0.00023223,-0.000173862,-0.00019131,0.00065611,-0.002416731,0.000434392,0.000604092,-0.000684843,-0.0003611
1/13/2012,-0.000174393,-0.000314342,0.00043037,0.000660287,0.00092992,-0.000027705,0.000498276,0.000154135,-0.000568763,0.000034497,-0.000043078,0.000673416,0.000252519,0.00014884,0.000551708,0.000056996
1/16/2012,-0.000019367,0.000272336,0.000243042,-0.00020247,-0.000149043,0.000377589,0.000134808,-0.000422784,0.000617173,-0.000096374,0.000382452,0.000118709,0.000033981,0.0000671,-0.000793502,0.000248335
1/17/2012,0.002247148,-0.000572597,0.000182271,0.000029997,-0.000069651,0.000310202,0.000391578,-0.000033083,0.00081592,-0.000757711,-0.000210677,-0.000352521,-0.00022889,-0.000411636,0.001343253,0.000374968
1/18/2012,0.004065588,0.000279247,0.000058439,0.000412154,-0.00025043,-0.000885265,0.000447863,0.00049384,-0.000143866,-0.000773865,0.000002713,-0.003230763,0.000227657,0.000291538,-0.000325005,0.00069223
1/19/2012,0.00369315,0.001063604,-0.000384696,0.000614251,0.000364043,0.000701736,0.000288865,-0.000480212,0.000665225,-0.001219851,0.001793327,-0.003956523,0.000040171,0.000875177,0.000841241,0.000168162
1/20/2012,0.000572255,0.00090102,0.000273935,0.000628824,0.000130396,0.000438549,-0.000840321,0.00088124,-0.001064605,-0.001064591,-0.001516907,-0.003126024,0.000420178,-0.000629038,0.000169734,0.000779236
1/23/2012,-0.00041941,0.001292588,-0.000444472,-0.000441675,0.000603356,0.000243853,0.000385754,0.000948869,0.001139696,0.000039769,0.000330258,-0.001331963,0.000899985,0.000477603,-0.00063772,0.000907581
1/24/2012,0.000578144,-0.000110024,-0.000186666,0.000257574,-0.000553229,-0.00007818,-0.000006128,-0.000039437,-0.0003013,-0.000238083,-0.000869039,0.000526446,0.000092935,0.000352179,-0.000313935,-0.000479722
1/25/2012,0.001775562,-0.000537793,-0.000204173,0.000398324,0.000172023,-0.000700476,-0.000533919,0.00071491,0.000533191,-0.000572068,0.000537305,-0.0020465,0.000899217,-0.000074326,-0.000467427,-0.000359438
1/26/2012,0.000961464,-0.000558788,0.000132984,0.000076061,0.000438935,0.000387643,0.001006045,-0.000073997,0.000159777,0.000318863,-0.000235004,-0.000182047,-0.000353535,-0.000813091,-0.000155547,-0.000083632
1/27/2012,0.000783874,-0.000555308,-0.00049757,0.00048017,-0.000792687,0.00184961,0.000152915,0.000038291,-0.000213626,0.000116472,-0.000576341,-0.000875161,0.000149028,0.000883204,-0.002102166,-0.000341093
1/30/2012,-0.0038836,0.000756928,-0.00048413,-0.00027905,0.000518671,0.000397788,-0.000230047,0.000310949,-0.000781046,0.000248341,-0.001092876,0.001713743,0.000409912,-0.001899445,0.000166105,-0.000196195
1/31/2012,0.000103107,0.000330213,-0.000577209,0.000184707,0.000811307,0.000284239,-0.000286499,-0.000420961,0.000060276,-0.000794644,0.000408874,0.000893614,0.000256036,-0.000134014,-0.000246761,-0.000240237
2/1/2012,0.004823196,0.000999206,-0.000425637,-0.000211413,-0.000187454,-0.000154211,-0.000270391,-0.000086065,0.001749461,0.000431294,0.000105282,-0.000798017,0.000713119,0.000589513,-0.002169344,0.000257863
2/2/2012,0.002225143,0.000231552,0.00075343,-0.000596186,0.000033041,-0.000836313,0.000909881,-0.000199656,0.000470415,-0.000320041,-0.000281799,-0.003322443,0.000575593,0.001408304,-0.00048947,-0.000453114
2/3/2012,0.004557046,0.000298602,0.000077013,-0.000050373,0.000516015,0.000028602,0.000446955,0.000533148,0.000188524,0.00007475,0.000027286,-0.002579007,0.000631634,0.001412012,-0.000281488,0.00020803
2/6/2012,-0.000344836,-0.000158406,-0.000093612,0.000070391,0.000457386,0.000408955,-0.000151218,0.000376877,-0.000070912,-0.000252533,-0.000228807,-0.001713074,-0.000129215,0.000895673,-0.000308789,0.000238571
2/7/2012,-0.002313401,0.001154968,-0.000065466,0.000080981,0.000121982,-0.000077804,-0.000373643,0.001005765,0.001356787,0.000164743,-0.000271905,0.000599102,0.000861833,0.000267232,0.000190937,-0.000064584
2/8/2012,0.001690538,0.001130642,0.000488667,-0.000167645,0.000737689,0.000952219,-0.000191181,0.000233531,0.000383536,0.000255835,-0.000002798,-0.001839074,0.000285858,0.001006622,-0.000143444,-0.000221044
2/9/2012,0.000458374,0.000474574,0.000436395,-0.000609263,0.000676177,0.000380053,0.000190932,0.000937242,0.000008495,-0.00063926,0.001205864,-0.001565792,0.00007899,0.000326335,0.000344688,0.00020219
2/10/2012,-0.004157717,-0.000592002,-0.000712814,-0.000124841,0.000564271,0.000389651,0.000085917,-0.000210849,-0.000931751,-0.000194038,0.000595127,0.001878471,-0.000295838,-0.00061447,-0.000560523,-0.000277287
2/13/2012,0.00286379,-0.000191552,-0.000548776,-0.000210163,-0.000431597,-0.000488259,-0.000257476,0.000139398,0.000416705,0.00037445,-0.00184313,0.001187348,-0.000040135,-0.000540222,-0.000782014,0.000401898
2/14/2012,-0.001712386,-0.000909412,-0.000180822,0.000356593,-0.000225589,0.000377383,0.000484357,-0.000194915,-0.000043876,0.000217235,-0.000193342,0.001338168,-0.000587656,-0.000810162,0.000385924,-0.000225244
2/15/2012,0.000173968,-0.000181516,-0.000335836,0.000487322,0.000515537,-0.000537702,0.000217608,-0.00022714,0.001150791,-0.00034555,0.0016154,-0.001790891,-0.000069839,-0.000146014,0.001591335,0.000299129
2/16/2012,0.000456985,0.000481176,0.00005942,0.000361243,-0.000488406,0.000451143,-0.000176526,-0.000475439,0.000093223,0.000432851,-0.000467502,-0.001814644,0.000757445,0.000430366,-0.000791089,0.000087636
2/17/2012,0.001541609,0.000788492,0.001140825,0.000370249,-0.000011563,0.000460141,-0.00000155,-0.000405909,0.000714236,0.000095689,-0.000560054,-0.001571785,-0.000970562,0.000672465,0.000761903,0.000930947
2/20/2012,0.001662175,0.00006672,0.000447409,0.000218671,0.000404007,-0.000520165,0.000467261,-0.00021882,0.000632567,-0.000162327,-0.000380887,-0.002007996,0.000136275,-0.000088452,0.000596398,0.000142931
2/21/2012,-0.002003546,0.000279283,-0.000113399,-0.000271901,0.000185808,0.001482378,0.000636141,-0.000219394,0.000782642,-0.000337789,-0.000384647,0.000073818,0.000541953,-0.00007707,-0.000444386,-0.000552156
2/22/2012,-0.001889719,-0.000146918,0.000118044,0.000229123,0.000255187,0.000646931,0.000568903,-0.000320618,-0.000939909,-0.000181897,0.000470824,0.000536264,0.000361399,-0.000787265,0.000113905,-0.000394716
2/23/2012,0.000736427,-0.000596404,-0.000007241,-0.000020845,0.001118185,-0.001222533,0.000380334,-0.000007285,-0.000609315,-0.000219542,-0.000796081,0.000977314,-0.000118894,-0.000395497,-0.001498191,0.000481808
2/24/2012,0.000882339,0.00018391,0.000378454,0.000147738,0.000721461,0.000034059,-0.000634498,0.000334877,-0.000259269,-0.000679098,0.001030242,0.000160988,-0.000454423,0.000488018,0.000418028,-0.000061155
2/27/2012,-0.001269232,0.000233129,0.000693312,0.000195681,-0.000039672,-0.000815799,0.000145513,0.000508479,-0.000601018,-0.0001478,0.000083338,0.001674688,-0.000364594,-0.00056271,0.000153134,-0.0002235
2/28/2012,0.000866076,0.000406727,0.000288376,0.000257284,0.000077841,0.000341786,0.000421205,-0.000345528,0.000312514,-0.000254195,0.000019669,0.000844799,-0.000097233,-0.000369054,0.001535969,0.000452511
2/29/2012,-0.002066044,-0.000254344,-0.000816191,-0.000208987,0.001027471,-0.000071698,-0.000623625,0.001127405,-0.001208968,-0.000640245,0.000612986,0.001191935,0.000758618,-0.000672002,0.001690383,0.000003716
3/1/2012,0.000696583,0.001029158,-0.000346278,-0.000098534,-0.00079578,-0.000187481,0.000034571,-0.000424306,0.001150846,0.000177106,0.001082815,0.001236142,0.000444981,0.000989732,0.000268322,0.000272885
3/2/2012,-0.000892688,0.000478789,0.000462456,-0.000103758,0.000964138,-0.000235125,0.000493788,0.000711386,0.000218072,-0.000150184,0.001603622,-0.001035625,0.00020284,0.000313283,0.001033741,-0.000166169
3/5/2012,-0.003500647,-0.000115054,0.000086514,0.000332497,0.000334495,0.000309214,-0.000357352,-0.000271044,-0.001202223,0.000200387,-0.002065697,0.001936148,-0.000286664,-0.00166498,-0.00142301,0.000491127
3/6/2012,-0.007722003,0.000490844,0.000198146,0.000025633,-0.000340624,-0.000304913,0.000642754,0.000677438,-0.001857576,-0.000788469,-0.000199194,0.001009859,0.000612237,-0.001596599,0.00022975,0.000130026
3/7/2012,0.001717458,0.000561487,0.000208371,-0.000254701,0.000195161,-0.000304803,-0.000086485,0.00033037,0.000488076,0.000149569,0.001190328,0.001832368,-0.000029309,0.000963616,-0.001573289,-0.000122473
3/8/2012,0.004819796,-0.000963822,-0.000744866,-0.000407447,0.000124666,-0.000725783,0.000573113,0.000015796,0.000801328,0.000194586,0.000164613,0.000889388,-0.000708383,0.00039445,0.000467531,0.000241881
3/9/2012,0.001883444,-0.000765134,-0.000136989,0.000828664,-0.00001846,-0.000494042,-0.00040957,-0.000075913,0.000406497,0.000003886,-0.000325338,-0.000885365,0.000179877,-0.000632837,-0.001281109,0.00031281
3/12/2012,-0.001492588,-0.00052748,0.000342344,0.000192529,0.000133362,0.000519791,-0.000017953,-0.00006509,-0.00054399,-0.000329919,-0.001159185,0.000727554,0.00024262,-0.002108355,-0.000028091,0.000190297
3/13/2012,0.003949712,0.000299802,-0.000315981,0.000202053,0.00011471,0.00050465,-0.000348663,-0.000060149,0.000191864,0.000321937,-0.000127384,-0.000887331,-0.00008731,0.000845593,0.000932896,0.000513778
3/14/2012,0.001416275,-0.000408387,0.0002216,0.000456526,-0.00029067,-0.000107486,-0.000237211,0.000533536,-0.000385525,0.000035121,0.000566667,-0.000388055,0.000254851,0.000842226,0.001236754,0.000820921
3/15/2012,0.002250215,0.000856095,-0.00026003,0.000247035,-0.001151794,-0.000542272,-0.000327011,0.00025175,-0.000235367,0.000054985,0.00022483,-0.000735043,0.000344541,0.000273991,0.000265369,0.000055144
3/16/2012,0.000462833,0.000310154,0.00032884,0.000188711,0.000574918,-0.000531597,0.000021808,0.000198485,0.000491473,-0.00069124,0.000595484,-0.001896758,0.00026145,0.000844251,0.000230107,-0.000148378
3/19/2012,0.000694278,-0.000788709,0.000229681,0.000355629,0.000773052,-0.000085561,0.000413156,-0.000319844,-0.000772973,0.000460527,-0.001961027,0.000877058,-0.000132109,-0.000898338,-0.000599375,0.000253639
3/20/2012,-0.003067033,-0.00001278,0.000505806,-0.000030609,0.000467517,0.000164627,0.000195508,0.000185251,-0.000258631,-0.000028669,0.000095805,-0.000077687,0.000043537,-0.000245665,0.000418959,0.000097301
3/21/2012,-0.001538705,-0.000075403,-0.000392539,0.00050042,0.000385661,-0.000702715,0.000409037,0.0000594,0.000382132,-0.000019643,0.000372624,0.000997167,0.000616755,-0.000102994,-0.000433956,-0.000046178
3/22/2012,-0.003930577,-0.000394882,-0.000234088,-0.000447317,0.000131205,0.000392432,-0.000175959,-0.000301541,-0.000648137,-0.000279558,-0.000398863,0.00150781,-0.00017631,-0.001100193,0.000697577,0.00008123
3/23/2012,0.001527589,0.000048407,-0.000203864,-0.000023301,-0.000421758,0.000617063,0.00045412,-0.00000158,-0.000455477,0.000150798,-0.000097321,0.000483433,0.000246638,0.001127108,-0.001725332,-0.000155186
3/26/2012,0.002260346,-0.000536764,-0.000409823,0.000257952,-0.00050954,0.00014006,-0.000178104,-0.000532419,-0.00044675,-0.000202909,-0.00104178,0.001454059,-0.000107563,-0.000847268,-0.000929819,0.000069453
3/27/2012,0.000519424,-0.000392519,0.000515133,0.000128811,0.000332141,-0.000039209,0.000105071,-0.000066131,-0.000568567,-0.000071092,0.000070001,0.000620589,-0.000300665,-0.000307739,0.001450049,0.000302041
3/28/2012,-0.003110797,-0.000329621,-0.000607787,0.000513948,-0.000088876,-0.000225811,-0.000573817,0.000541205,-0.000154964,0.000038049,-0.000503918,0.001089538,0.000631225,-0.000959532,0.000175225,0.000222347
3/29/2012,-0.002371004,-0.000430685,-0.000434841,-0.000473528,-0.000173054,0.00017366,-0.000007088,-0.00016236,-0.001022701,-0.000658834,0.000503067,0.000904191,0.000165634,0.000230711,-0.000280771,0.000452483
3/30/2012,0.000605525,0.000320666,0.000014711,-0.000391759,-0.000503133,0.000580787,0.000097837,-0.00011608,-0.000102656,-0.000237144,0.001282503,0.001442699,0.000544045,0.000304446,0.00012024,-0.000271138
4/2/2012,0.002432631,-0.001219319,-0.000136581,-0.000010386,-0.000058893,0.000651581,0.000035351,0.000345578,0.000271799,0.000191205,-0.001491887,0.001946798,0.000207566,-0.00050774,0.000319772,-0.000386343
4/3/2012,-0.00095175,-0.000525013,-0.000367116,0.000504028,-0.000021227,0.000065614,0.000585789,-0.000076611,-0.001057934,-0.000918048,0.001430114,0.001475511,-0.000379911,-0.001097671,0.000750254,0.000030074
4/4/2012,-0.005183831,-0.000199913,0.000128607,-0.000334596,0.000326661,0.001116481,-0.000109419,0.000249139,-0.001583548,0.000044617,-0.000083037,0.000053346,-0.000106518,-0.000584857,-0.000111214,0.000165811
4/5/2012,-0.001425627,0.000336636,-0.000420556,-0.000330747,0.000203423,-0.000950537,0.000297621,0.000531725,0.000655862,-0.000762488,-0.000774816,0.001608381,0.00045864,-0.000162943,0.000659604,0.000005489
4/6/2012,-0.000298908,0.000362812,-0.000132959,-0.000154271,-0.000312122,0.000033015,0.000145685,0.000117093,0.000057304,0.000062447,0.000298516,0.000081525,0.00025256,0.000137502,-0.000603714,-0.000250116
4/9/2012,-0.003590642,0.000227832,-0.0000463,-0.000188495,0.000643639,0.000882754,0.000240276,-0.000541429,-0.000321796,-0.000196791,0.000977944,0.000566754,-0.000511687,-0.000503319,0.00058182,0.000432605
4/10/2012,-0.004961689,0.000031474,-0.000211112,-0.000044573,-0.001035931,-0.000022723,0.000082959,-0.00022475,-0.001101787,0.000140436,-0.000406522,-0.000548175,-0.000126111,-0.001626344,0.000391862,0.000184605
4/11/2012,0.001764695,-0.000310437,-0.000002282,-0.000645481,-0.000001235,0.00004378,0.000425358,0.000435218,0.000342202,-0.000030407,-0.000596447,0.001020978,-0.00014614,0.000607422,-0.001231899,-0.000132625
4/12/2012,0.006103938,-0.000316081,-0.000953958,0.000172867,-0.000850326,0.000701732,0.000788603,0.000104063,0.000330139,-0.000222297,0.000310052,0.000275003,-0.000178302,-0.001294423,-0.000170666,-0.00016336
4/13/2012,-0.002975525,-0.001158228,-0.000018791,0.000084898,0.000711701,-0.000106623,0.000230586,-0.000385588,0.00032997,-0.000574509,-0.000200022,0.002921034,-0.0004257,-0.000106996,-0.000386131,-0.000006254
